age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,cons.price.idx,cons.conf.idx,subscribed
41,1,2,4,0,0,0,2,5,2,635.0,1,93.994,-36.4,0
43,2,3,1,0,0,0,2,5,2,289.0,1,93.994,-36.4,0
51,5,2,7,0,1,0,2,5,2,170.0,3,93.994,-36.4,0
38,1,2,7,0,1,0,2,5,2,802.0,1,93.994,-36.4,0
41,10,2,2,0,1,0,2,5,2,381.0,2,93.994,-36.4,0
52,2,2,1,0,0,0,2,5,2,57.0,2,93.994,-36.4,0
37,10,2,6,0,1,0,2,5,2,304.0,2,93.994,-36.4,0
41,1,2,3,0,1,0,2,5,2,241.0,3,93.994,-36.4,0
46,1,1,7,0,1,1,2,5,2,230.0,1,93.994,-36.4,0
47,10,2,6,0,0,0,2,5,2,79.0,4,93.994,-36.4,0
35,10,2,6,0,0,0,2,5,2,262.0,3,93.994,-36.4,0
30,2,3,5,0,1,1,2,5,2,201.0,2,93.994,-36.4,0
46,2,2,3,0,1,0,2,5,2,145.0,1,93.994,-36.4,0
30,10,2,6,0,0,0,2,5,2,252.0,1,93.994,-36.4,0
35,8,3,1,0,0,0,2,5,2,329.0,1,93.994,-36.4,0
40,10,2,6,0,0,0,2,5,2,191.0,2,93.994,-36.4,0
34,10,2,7,0,0,0,2,5,2,116.0,2,93.994,-36.4,0
30,1,3,7,0,0,0,2,5,2,246.0,1,93.994,-36.4,0
38,8,2,2,0,0,0,2,5,2,532.0,2,93.994,-36.4,0
55,5,3,1,0,0,0,2,5,2,293.0,1,93.994,-36.4,0
45,10,3,6,0,1,0,2,5,2,37.0,2,93.994,-36.4,0
36,1,2,7,0,1,1,2,5,2,132.0,2,93.994,-36.4,0
32,1,3,7,0,0,0,2,5,2,530.0,2,93.994,-36.4,0
55,5,1,7,0,1,0,2,5,2,90.0,5,93.994,-36.4,0
34,2,2,1,0,1,0,2,5,2,311.0,2,93.994,-36.4,0
36,10,3,6,0,0,0,2,5,2,211.0,2,93.994,-36.4,0
30,5,3,7,0,1,0,2,5,2,312.0,3,93.994,-36.4,0
33,4,1,7,0,0,0,2,5,2,392.0,1,93.994,-36.4,0
37,2,2,4,0,0,0,2,5,2,191.0,1,93.994,-36.4,0
33,2,2,4,0,0,0,2,5,2,328.0,1,93.994,-36.4,0
32,4,2,4,0,1,0,2,5,2,100.0,1,93.994,-36.4,0
32,4,2,4,0,0,0,2,5,2,226.0,1,93.994,-36.4,0
39,2,2,3,0,0,1,2,5,2,333.0,2,93.994,-36.4,0
33,8,2,4,0,0,0,2,5,2,322.0,2,93.994,-36.4,0
33,8,2,1,0,0,0,2,5,2,202.0,4,93.994,-36.4,0
33,7,3,7,0,0,0,2,5,2,739.0,3,93.994,-36.4,0
42,1,3,5,0,1,0,2,5,2,339.0,3,93.994,-36.4,0
43,8,2,4,0,0,1,2,5,2,262.0,1,93.994,-36.4,0
27,10,2,3,0,0,1,2,5,2,245.0,2,93.994,-36.4,0
47,1,1,7,0,1,0,2,5,2,160.0,3,93.994,-36.4,0
31,1,3,7,0,0,0,2,5,2,189.0,2,93.994,-36.4,0
32,2,2,3,0,1,0,2,5,2,477.0,1,93.994,-36.4,0
54,1,2,4,0,0,0,2,5,2,65.0,3,93.994,-36.4,0
44,1,2,4,0,1,0,2,5,2,221.0,2,93.994,-36.4,0
46,1,2,4,0,0,1,2,5,2,197.0,2,93.994,-36.4,0
45,8,2,4,0,1,0,2,5,2,178.0,2,93.994,-36.4,0
43,1,2,6,0,0,1,2,5,2,221.0,2,93.994,-36.4,0
56,5,2,7,0,1,0,2,5,2,75.0,2,93.994,-36.4,0
47,3,2,6,0,0,0,2,5,2,400.0,2,93.994,-36.4,0
36,7,2,7,0,0,0,2,5,2,346.0,2,93.994,-36.4,0
46,8,2,4,0,0,0,2,5,2,60.0,3,93.994,-36.4,0
38,2,2,3,0,1,0,2,5,2,276.0,2,93.994,-36.4,0
27,1,3,4,0,1,0,2,5,2,390.0,2,93.994,-36.4,0
46,5,2,7,0,1,0,2,5,2,716.0,2,93.994,-36.4,0
40,1,1,7,0,1,0,2,5,2,189.0,3,93.994,-36.4,0
33,5,3,7,0,0,0,2,5,2,125.0,2,93.994,-36.4,0
54,6,2,4,0,1,0,2,5,2,234.0,2,93.994,-36.4,0
49,4,2,1,0,0,0,2,5,2,283.0,3,93.994,-36.4,0
40,3,2,3,0,0,0,2,5,2,109.0,2,93.994,-36.4,0
51,7,2,3,0,1,0,2,5,2,144.0,2,93.994,-36.4,0
38,7,1,3,0,1,0,2,5,2,95.0,3,93.994,-36.4,0
26,11,3,3,0,1,0,2,5,2,112.0,3,93.994,-36.4,0
35,1,2,7,0,1,1,2,5,2,161.0,2,93.994,-36.4,0
51,1,2,7,0,0,0,2,5,2,87.0,4,93.994,-36.4,0
36,2,2,3,0,1,0,2,5,2,285.0,2,93.994,-36.4,0
30,1,2,7,0,0,0,2,5,2,178.0,2,93.994,-36.4,0
43,8,2,4,0,0,0,2,5,2,174.0,2,93.994,-36.4,0
40,10,2,3,0,0,0,2,5,2,631.0,2,93.994,-36.4,0
45,10,2,7,0,0,0,2,5,2,152.0,3,93.994,-36.4,0
56,6,2,4,0,0,0,2,5,2,176.0,5,93.994,-36.4,0
41,2,2,1,0,1,0,2,5,2,1529.0,2,93.994,-36.4,0
42,1,2,7,0,1,0,2,5,2,254.0,2,93.994,-36.4,0
56,2,2,1,0,0,0,2,5,2,214.0,2,93.994,-36.4,0
43,3,2,1,0,1,0,2,5,2,147.0,3,93.994,-36.4,0
34,2,2,1,0,0,0,2,5,2,800.0,4,93.994,-36.4,0
38,8,2,4,0,1,0,2,5,2,106.0,2,93.994,-36.4,0
40,10,2,3,0,0,0,2,5,2,135.0,2,93.994,-36.4,0
38,1,2,4,0,0,0,2,5,2,112.0,4,93.994,-36.4,0
48,3,2,7,0,1,0,2,5,2,222.0,2,93.994,-36.4,0
24,10,3,6,0,0,0,2,5,2,421.0,2,93.994,-36.4,0
31,1,3,4,0,1,1,2,5,2,239.0,2,93.994,-36.4,0
56,6,2,1,0,0,0,2,5,2,55.0,2,93.994,-36.4,0
49,1,2,4,0,0,0,2,5,2,157.0,2,93.994,-36.4,0
47,11,1,7,0,0,0,2,5,2,303.0,3,93.994,-36.4,0
48,1,1,4,0,0,0,2,5,2,233.0,2,93.994,-36.4,0
55,4,2,1,0,1,1,2,5,2,211.0,2,93.994,-36.4,0
44,10,3,6,0,1,1,2,5,2,139.0,2,93.994,-36.4,0
46,2,2,3,0,0,1,2,5,2,329.0,3,93.994,-36.4,0
36,8,2,4,0,1,0,2,5,2,128.0,2,93.994,-36.4,0
29,1,3,7,0,0,0,2,5,2,122.0,3,93.994,-36.4,0
31,10,3,6,0,1,0,2,5,2,343.0,3,93.994,-36.4,0
30,8,1,3,0,0,1,2,5,2,126.0,2,93.994,-36.4,0
36,2,2,1,0,1,0,2,5,2,249.0,3,93.994,-36.4,0
60,2,2,6,0,0,0,2,5,2,59.0,3,93.994,-36.4,0
36,1,2,7,0,1,0,2,5,2,166.0,3,93.994,-36.4,0
32,8,2,4,0,0,0,2,5,2,190.0,3,93.994,-36.4,0
30,8,2,7,0,1,0,2,5,3,51.0,3,93.994,-36.4,0
46,2,2,1,0,0,0,2,5,3,117.0,3,93.994,-36.4,0
43,11,2,1,0,0,0,2,5,3,275.0,4,93.994,-36.4,0
37,8,2,4,0,1,0,2,5,3,124.0,2,93.994,-36.4,0
38,10,2,6,0,0,0,2,5,3,479.0,2,93.994,-36.4,0
31,10,2,7,0,1,0,2,5,3,285.0,3,93.994,-36.4,0
44,1,2,7,0,0,0,2,5,3,322.0,2,93.994,-36.4,0
54,4,1,5,0,1,0,2,5,3,96.0,2,93.994,-36.4,0
43,10,2,6,0,0,0,2,5,3,720.0,2,93.994,-36.4,0
38,4,2,3,0,0,0,2,5,3,92.0,2,93.994,-36.4,0
41,2,2,1,0,1,0,2,5,3,188.0,2,93.994,-36.4,0
32,1,2,4,0,1,0,2,5,3,395.0,2,93.994,-36.4,0
43,10,2,2,0,1,0,2,5,3,261.0,3,93.994,-36.4,0
36,10,1,6,0,0,0,2,5,3,446.0,1,93.994,-36.4,0
35,2,3,2,0,1,0,2,5,3,198.0,3,93.994,-36.4,0
50,7,2,7,0,0,0,2,5,3,312.0,1,93.994,-36.4,0
38,2,2,3,0,1,0,2,5,3,275.0,6,93.994,-36.4,0
50,10,2,6,0,1,0,2,5,3,333.0,4,93.994,-36.4,0
31,5,2,4,0,0,0,2,5,3,296.0,1,93.994,-36.4,0
40,3,2,3,0,0,0,2,5,3,128.0,3,93.994,-36.4,0
36,8,3,5,0,1,0,2,5,3,326.0,1,93.994,-36.4,0
44,2,3,4,0,0,0,2,5,3,292.0,1,93.994,-36.4,0
38,2,1,5,0,1,0,2,5,3,215.0,1,93.994,-36.4,0
47,8,1,4,0,0,0,2,5,3,421.0,1,93.994,-36.4,0
35,3,3,6,0,0,0,2,5,3,268.0,1,93.994,-36.4,0
42,1,1,7,0,0,0,2,5,3,232.0,1,93.994,-36.4,0
36,1,2,4,0,0,0,2,5,3,152.0,3,93.994,-36.4,0
35,10,2,2,0,0,0,2,5,3,104.0,2,93.994,-36.4,0
36,8,3,5,0,1,0,2,5,3,852.0,1,93.994,-36.4,0
26,1,3,4,0,0,0,2,5,3,416.0,2,93.994,-36.4,0
31,1,3,7,0,1,1,2,5,3,174.0,1,93.994,-36.4,0
39,8,2,4,0,0,0,2,5,3,193.0,1,93.994,-36.4,0
43,2,2,4,0,1,0,2,5,3,294.0,1,93.994,-36.4,0
50,1,2,7,0,0,0,2,5,3,102.0,1,93.994,-36.4,0
39,2,1,3,0,0,0,2,5,3,143.0,1,93.994,-36.4,0
36,4,2,1,0,1,0,2,5,3,128.0,1,93.994,-36.4,0
27,1,3,3,0,1,0,2,5,3,105.0,2,93.994,-36.4,0
31,1,3,7,0,0,0,2,5,3,992.0,1,93.994,-36.4,1
28,2,2,2,0,0,0,2,5,3,250.0,1,93.994,-36.4,0
31,5,3,7,0,1,0,2,5,3,254.0,1,93.994,-36.4,0
30,5,1,4,0,0,1,2,5,3,149.0,1,93.994,-36.4,0
52,10,2,6,0,1,0,2,5,3,133.0,2,93.994,-36.4,0
37,10,1,6,0,0,0,2,5,3,374.0,1,93.994,-36.4,0
30,8,2,7,0,1,0,2,5,3,425.0,6,93.994,-36.4,0
54,10,2,7,0,1,0,2,5,3,464.0,1,93.994,-36.4,0
49,3,2,3,0,1,0,2,5,3,439.0,1,93.994,-36.4,0
44,1,2,4,0,0,0,2,5,3,83.0,3,93.994,-36.4,0
53,10,2,4,0,1,0,2,5,3,149.0,1,93.994,-36.4,0
43,10,2,6,0,1,0,2,5,3,274.0,4,93.994,-36.4,0
31,1,3,7,0,1,0,2,5,3,325.0,2,93.994,-36.4,0
39,1,3,5,0,1,0,2,5,3,1521.0,1,93.994,-36.4,0
38,10,2,6,0,0,0,2,5,3,216.0,1,93.994,-36.4,0
50,3,2,3,0,1,1,2,5,3,161.0,1,93.994,-36.4,0
24,8,3,4,0,0,0,2,5,3,111.0,1,93.994,-36.4,0
34,1,3,4,0,1,0,2,5,3,359.0,1,93.994,-36.4,0
40,10,2,6,0,1,0,2,5,3,327.0,3,93.994,-36.4,0
57,5,1,7,0,1,0,2,5,3,236.0,1,93.994,-36.4,0
31,8,2,2,0,1,0,2,5,3,492.0,2,93.994,-36.4,0
38,1,2,7,0,0,0,2,5,3,241.0,2,93.994,-36.4,0
41,3,2,7,0,1,0,2,5,3,1138.0,1,93.994,-36.4,1
42,2,2,2,0,0,0,2,5,3,123.0,1,93.994,-36.4,0
35,2,3,5,0,1,0,2,5,3,125.0,1,93.994,-36.4,0
40,5,2,7,0,1,0,2,5,3,295.0,2,93.994,-36.4,0
42,2,2,2,0,0,0,2,5,3,287.0,1,93.994,-36.4,0
48,1,3,7,0,1,0,2,5,3,140.0,2,93.994,-36.4,0
35,2,2,5,0,1,1,2,5,3,52.0,1,93.994,-36.4,0
33,2,2,4,0,1,0,2,5,3,233.0,1,93.994,-36.4,0
37,10,2,6,0,1,0,2,5,3,254.0,1,93.994,-36.4,0
43,10,2,6,0,1,0,2,5,3,255.0,1,93.994,-36.4,0
46,1,1,7,0,1,0,2,5,3,184.0,2,93.994,-36.4,0
40,2,2,4,0,1,0,2,5,3,294.0,1,93.994,-36.4,0
40,2,2,4,0,1,0,2,5,3,285.0,1,93.994,-36.4,0
43,10,3,7,0,0,0,2,5,3,336.0,1,93.994,-36.4,0
44,2,2,2,0,1,1,2,5,3,344.0,1,93.994,-36.4,0
44,2,2,1,0,1,0,2,5,3,786.0,1,93.994,-36.4,1
41,1,2,7,0,1,0,2,5,3,153.0,1,93.994,-36.4,0
31,1,3,4,0,1,0,2,5,3,260.0,1,93.994,-36.4,0
27,2,2,3,0,1,0,2,5,3,164.0,2,93.994,-36.4,0
43,10,3,7,0,1,0,2,5,3,255.0,2,93.994,-36.4,0
40,2,1,5,0,1,0,2,5,3,110.0,2,93.994,-36.4,0
29,10,2,6,0,1,0,2,5,3,192.0,1,93.994,-36.4,0
54,1,2,7,0,0,0,2,5,3,388.0,7,93.994,-36.4,0
36,10,2,6,0,0,0,2,5,3,221.0,1,93.994,-36.4,0
39,2,2,2,0,0,0,2,5,3,104.0,1,93.994,-36.4,0
33,2,2,3,0,0,0,2,5,3,283.0,2,93.994,-36.4,0
39,6,3,4,0,1,0,2,5,3,448.0,1,93.994,-36.4,0
38,10,3,6,0,0,0,2,5,3,127.0,1,93.994,-36.4,0
44,1,2,4,0,1,0,2,5,3,378.0,1,93.994,-36.4,0
33,2,2,3,0,1,0,2,5,3,67.0,1,93.994,-36.4,0
37,2,2,2,0,0,0,2,5,3,221.0,2,93.994,-36.4,0
32,5,2,2,0,0,0,2,5,3,150.0,1,93.994,-36.4,0
46,10,2,6,0,1,0,2,5,3,144.0,2,93.994,-36.4,0
34,10,1,6,0,1,0,2,5,3,296.0,2,93.994,-36.4,0
32,10,3,6,0,0,0,2,5,3,245.0,1,93.994,-36.4,0
31,2,3,3,0,0,0,2,5,3,143.0,1,93.994,-36.4,0
59,8,1,4,0,0,0,2,5,3,231.0,1,93.994,-36.4,0
40,2,2,1,0,0,0,2,5,3,227.0,1,93.994,-36.4,0
46,1,2,6,0,0,0,2,5,3,69.0,1,93.994,-36.4,0
35,1,3,4,0,0,0,2,5,3,799.0,1,93.994,-36.4,0
28,2,2,3,0,0,1,2,5,3,109.0,1,93.994,-36.4,0
35,2,2,1,0,1,0,2,5,3,45.0,1,93.994,-36.4,0
48,6,2,3,0,1,0,2,5,3,120.0,1,93.994,-36.4,0
32,8,3,4,0,1,0,2,5,3,180.0,2,93.994,-36.4,0
59,6,1,1,0,1,0,2,5,3,112.0,3,93.994,-36.4,0
49,2,3,2,0,1,0,2,5,3,148.0,4,93.994,-36.4,0
51,1,2,7,0,1,0,2,5,3,223.0,3,93.994,-36.4,0
38,10,3,7,0,1,0,2,5,3,566.0,2,93.994,-36.4,0
53,10,2,4,0,1,0,2,5,3,274.0,2,93.994,-36.4,0
49,2,2,3,0,1,0,2,5,3,49.0,3,93.994,-36.4,0
31,2,2,3,0,1,1,2,5,3,97.0,2,93.994,-36.4,0
29,1,3,4,0,1,0,2,5,3,511.0,2,93.994,-36.4,0
35,1,2,4,0,1,0,2,5,3,157.0,2,93.994,-36.4,0
38,2,2,3,0,0,0,2,5,3,101.0,1,93.994,-36.4,0
48,5,1,7,0,1,0,2,5,3,866.0,2,93.994,-36.4,0
51,2,2,3,0,0,0,2,5,3,279.0,1,93.994,-36.4,0
52,10,2,4,0,1,0,2,5,3,530.0,2,93.994,-36.4,0
45,2,3,2,0,1,0,2,5,3,129.0,5,93.994,-36.4,0
41,8,1,4,0,1,1,2,5,3,60.0,1,93.994,-36.4,0
35,10,1,5,0,1,1,2,5,3,432.0,1,93.994,-36.4,0
41,8,1,4,0,0,1,2,5,3,516.0,1,93.994,-36.4,0
46,5,2,3,0,0,0,2,5,3,617.0,1,93.994,-36.4,0
29,10,2,6,0,0,0,2,5,3,125.0,2,93.994,-36.4,0
47,8,2,5,0,0,0,2,5,3,262.0,2,93.994,-36.4,0
44,2,2,1,0,1,0,2,5,3,171.0,2,93.994,-36.4,0
29,8,2,4,0,0,0,2,5,3,614.0,2,93.994,-36.4,0
48,2,2,6,0,0,1,2,5,3,485.0,4,93.994,-36.4,0
31,2,2,1,0,1,0,2,5,3,287.0,1,93.994,-36.4,0
47,8,2,5,0,0,0,2,5,3,216.0,2,93.994,-36.4,0
44,1,2,7,0,1,0,2,5,3,37.0,2,93.994,-36.4,0
31,2,2,1,0,1,0,2,5,3,650.0,1,93.994,-36.4,0
38,11,1,6,0,0,0,2,5,3,590.0,3,93.994,-36.4,0
33,1,2,7,0,0,0,2,5,3,55.0,1,93.994,-36.4,0
53,2,2,3,0,1,0,2,5,3,166.0,1,93.994,-36.4,0
33,5,3,5,0,1,0,2,5,3,371.0,2,93.994,-36.4,0
33,7,2,3,0,1,0,2,5,3,48.0,1,93.994,-36.4,0
37,1,1,7,0,1,0,2,5,3,72.0,1,93.994,-36.4,0
55,2,2,3,0,1,0,2,5,3,55.0,1,93.994,-36.4,0
32,3,1,7,0,0,0,2,5,3,96.0,1,93.994,-36.4,0
48,2,2,4,0,0,0,2,5,3,144.0,1,93.994,-36.4,0
34,3,2,1,0,1,0,2,5,3,474.0,1,93.994,-36.4,0
35,1,3,7,0,0,0,2,5,3,559.0,1,93.994,-36.4,0
55,2,2,1,0,1,1,2,5,3,1101.0,1,93.994,-36.4,0
48,5,1,7,0,0,0,2,5,3,236.0,2,93.994,-36.4,0
34,2,2,2,0,1,0,2,5,3,164.0,1,93.994,-36.4,0
34,2,2,2,0,1,0,2,5,3,123.0,1,93.994,-36.4,0
37,1,2,7,0,0,0,2,5,3,209.0,2,93.994,-36.4,0
54,4,1,1,0,0,0,2,5,3,485.0,1,93.994,-36.4,0
39,2,2,3,0,0,0,2,5,3,311.0,1,93.994,-36.4,0
39,8,2,3,0,0,0,2,5,3,274.0,1,93.994,-36.4,0
32,3,2,2,0,1,0,2,5,3,163.0,1,93.994,-36.4,0
41,8,3,4,0,1,1,2,5,3,345.0,1,93.994,-36.4,0
59,4,2,2,0,1,0,2,5,3,329.0,1,93.994,-36.4,0
57,10,2,3,0,1,0,2,5,3,68.0,1,93.994,-36.4,0
30,8,2,5,0,0,0,2,5,3,143.0,3,93.994,-36.4,0
34,3,2,1,0,0,0,2,5,3,214.0,2,93.994,-36.4,0
34,10,2,4,0,0,0,2,5,3,1062.0,1,93.994,-36.4,0
38,2,1,5,0,0,0,2,5,3,258.0,3,93.994,-36.4,0
31,2,2,2,0,1,0,2,5,3,253.0,2,93.994,-36.4,0
36,11,2,1,0,1,0,2,5,3,170.0,1,93.994,-36.4,0
44,8,2,4,0,1,0,2,5,3,78.0,5,93.994,-36.4,0
51,5,2,7,0,0,0,2,5,3,194.0,1,93.994,-36.4,0
28,1,3,7,0,0,0,2,5,3,126.0,1,93.994,-36.4,0
50,10,2,4,0,0,0,2,5,3,224.0,5,93.994,-36.4,0
51,3,2,7,0,0,0,2,5,3,98.0,1,93.994,-36.4,0
38,2,3,3,0,0,0,2,5,3,252.0,5,93.994,-36.4,0
44,2,2,1,0,1,0,2,5,3,607.0,1,93.994,-36.4,0
32,1,3,4,0,0,0,2,5,3,103.0,2,93.994,-36.4,0
48,2,2,3,0,1,0,2,5,3,241.0,2,93.994,-36.4,0
43,10,2,6,0,0,0,2,5,3,96.0,3,93.994,-36.4,0
40,5,2,4,0,0,0,2,5,3,238.0,3,93.994,-36.4,0
32,8,1,4,0,1,0,2,5,3,245.0,2,93.994,-36.4,0
58,1,2,4,0,0,1,2,5,3,152.0,2,93.994,-36.4,0
49,10,2,4,0,1,0,2,5,3,418.0,2,93.994,-36.4,0
30,8,2,4,0,0,1,2,5,3,198.0,2,93.994,-36.4,0
28,1,2,4,0,1,0,2,5,3,175.0,1,93.994,-36.4,0
44,5,2,7,0,0,0,2,5,3,51.0,1,93.994,-36.4,0
28,10,3,6,0,1,0,2,5,3,229.0,2,93.994,-36.4,0
58,4,2,1,0,1,0,2,5,3,154.0,2,93.994,-36.4,0
35,2,2,6,0,0,0,2,5,3,306.0,5,93.994,-36.4,0
57,6,1,4,0,0,0,2,5,3,114.0,2,93.994,-36.4,0
48,5,2,7,0,1,0,2,5,3,353.0,3,93.994,-36.4,0
39,2,2,2,0,0,0,2,5,3,108.0,6,93.994,-36.4,0
52,4,1,6,0,1,0,2,5,3,222.0,4,93.994,-36.4,0
51,2,2,1,0,1,0,2,5,3,1009.0,3,93.994,-36.4,0
49,8,2,4,0,0,0,2,5,3,105.0,2,93.994,-36.4,0
44,1,2,4,0,0,0,2,5,3,228.0,3,93.994,-36.4,0
37,1,2,4,0,1,0,2,5,3,128.0,2,93.994,-36.4,0
47,5,2,7,0,0,0,2,5,3,550.0,3,93.994,-36.4,0
43,5,2,6,0,0,0,2,5,3,764.0,3,93.994,-36.4,0
42,7,2,7,0,1,0,2,5,3,234.0,4,93.994,-36.4,0
32,4,2,1,0,0,0,2,5,3,110.0,2,93.994,-36.4,0
30,8,2,5,0,1,0,2,5,3,274.0,4,93.994,-36.4,0
35,2,2,2,0,1,1,2,5,3,305.0,3,93.994,-36.4,0
56,6,2,1,0,0,0,2,5,3,134.0,2,93.994,-36.4,0
26,1,3,7,0,1,0,2,5,3,217.0,2,93.994,-36.4,0
57,5,1,7,0,0,0,2,5,3,283.0,3,93.994,-36.4,0
51,2,2,1,0,0,0,2,5,3,353.0,4,93.994,-36.4,0
31,10,2,6,0,0,0,2,5,3,212.0,2,93.994,-36.4,0
31,1,2,7,0,0,0,2,5,3,225.0,2,93.994,-36.4,0
60,8,2,5,0,0,0,2,5,3,283.0,1,93.994,-36.4,0
29,1,3,7,0,1,0,2,5,3,1273.0,1,93.994,-36.4,0
26,10,3,3,0,1,0,2,5,3,139.0,3,93.994,-36.4,0
54,2,2,1,0,1,0,2,5,3,62.0,5,93.994,-36.4,0
29,1,3,4,0,1,0,2,5,3,245.0,2,93.994,-36.4,0
33,1,1,4,0,1,0,2,5,3,161.0,2,93.994,-36.4,0
35,2,3,4,0,1,0,2,5,3,245.0,3,93.994,-36.4,0
42,5,2,2,0,1,1,2,5,3,89.0,3,93.994,-36.4,0
51,10,2,6,0,1,0,2,5,3,113.0,2,93.994,-36.4,0
59,6,1,1,0,1,0,2,5,3,517.0,3,93.994,-36.4,0
36,2,2,3,0,1,0,2,5,3,231.0,2,93.994,-36.4,0
51,1,2,7,0,0,0,2,5,3,299.0,2,93.994,-36.4,0
40,10,2,6,0,1,0,2,5,3,253.0,8,93.994,-36.4,0
45,10,2,6,0,1,0,2,5,3,164.0,5,93.994,-36.4,0
42,8,2,4,0,0,0,2,5,3,191.0,2,93.994,-36.4,0
31,10,2,6,0,1,0,2,5,3,157.0,6,93.994,-36.4,0
38,2,2,1,0,0,0,2,5,3,548.0,2,93.994,-36.4,0
39,3,2,4,0,1,0,2,5,3,126.0,5,93.994,-36.4,0
60,8,2,5,0,1,0,2,5,3,333.0,1,93.994,-36.4,0
34,5,2,7,0,1,0,2,5,3,155.0,1,93.994,-36.4,0
41,2,2,1,0,1,0,2,5,3,152.0,3,93.994,-36.4,0
34,5,2,7,0,1,1,2,5,3,145.0,1,93.994,-36.4,0
36,2,2,3,0,0,0,2,5,3,66.0,3,93.994,-36.4,0
33,10,2,6,0,0,0,2,5,3,123.0,2,93.994,-36.4,0
44,2,2,1,0,1,0,2,5,3,248.0,3,93.994,-36.4,0
30,2,2,2,0,0,0,2,5,3,275.0,2,93.994,-36.4,0
34,5,2,7,0,0,0,2,5,3,984.0,1,93.994,-36.4,0
54,1,1,7,0,0,0,2,5,3,1689.0,4,93.994,-36.4,1
58,7,2,6,0,1,0,2,5,3,84.0,2,93.994,-36.4,0
41,3,2,7,0,0,0,2,5,3,130.0,4,93.994,-36.4,0
35,1,2,7,0,0,0,2,5,3,41.0,3,93.994,-36.4,0
34,2,3,3,0,0,0,2,5,3,159.0,3,93.994,-36.4,0
36,2,3,5,0,1,0,2,5,3,276.0,4,93.994,-36.4,0
31,2,2,3,0,0,0,2,5,3,196.0,2,93.994,-36.4,0
50,5,2,7,0,1,0,2,5,3,281.0,2,93.994,-36.4,0
34,8,2,4,0,0,0,2,5,3,122.0,5,93.994,-36.4,0
39,5,2,7,0,1,0,2,5,3,319.0,3,93.994,-36.4,0
54,2,2,3,0,1,0,2,5,3,90.0,2,93.994,-36.4,0
54,2,2,3,0,1,0,2,5,3,505.0,2,93.994,-36.4,0
35,2,2,2,0,0,0,2,5,3,404.0,5,93.994,-36.4,0
28,1,2,4,0,1,0,2,5,3,238.0,2,93.994,-36.4,0
56,6,2,3,0,1,1,2,5,3,71.0,4,93.994,-36.4,0
38,3,2,3,0,0,0,2,5,3,157.0,3,93.994,-36.4,0
42,10,2,6,0,1,0,2,5,3,280.0,3,93.994,-36.4,0
44,2,2,1,0,0,0,2,5,3,374.0,2,93.994,-36.4,0
58,1,1,7,0,1,0,2,5,3,365.0,4,93.994,-36.4,0
43,1,1,4,0,1,0,2,5,4,177.0,3,93.994,-36.4,0
37,10,2,6,0,1,0,2,5,4,238.0,3,93.994,-36.4,0
59,6,2,7,0,0,0,2,5,4,425.0,6,93.994,-36.4,0
41,1,2,4,0,1,1,2,5,4,223.0,2,93.994,-36.4,0
33,1,2,7,0,1,0,2,5,4,239.0,2,93.994,-36.4,0
46,2,2,6,0,0,0,2,5,4,116.0,2,93.994,-36.4,0
30,1,3,4,0,0,0,2,5,4,308.0,3,93.994,-36.4,0
28,8,3,4,0,0,0,2,5,4,137.0,2,93.994,-36.4,0
58,1,2,7,0,0,1,2,5,4,162.0,2,93.994,-36.4,0
43,2,2,1,0,0,0,2,5,4,134.0,1,93.994,-36.4,0
39,7,2,4,0,1,0,2,5,4,175.0,5,93.994,-36.4,0
39,1,3,5,0,0,0,2,5,4,211.0,3,93.994,-36.4,0
43,1,2,4,0,1,0,2,5,4,67.0,1,93.994,-36.4,0
43,1,2,4,0,0,0,2,5,4,196.0,1,93.994,-36.4,0
33,1,3,7,0,0,0,2,5,4,342.0,1,93.994,-36.4,0
52,11,2,1,0,0,0,2,5,4,156.0,1,93.994,-36.4,0
42,8,2,6,0,1,0,2,5,4,813.0,1,93.994,-36.4,1
41,4,2,2,0,0,0,2,5,4,142.0,1,93.994,-36.4,0
48,2,2,6,0,1,0,2,5,4,194.0,1,93.994,-36.4,0
40,1,3,4,0,1,0,2,5,4,132.0,1,93.994,-36.4,0
40,1,3,4,0,0,1,2,5,4,110.0,1,93.994,-36.4,0
55,1,2,4,0,0,0,2,5,4,94.0,1,93.994,-36.4,0
35,2,2,3,0,0,1,2,5,4,220.0,1,93.994,-36.4,0
38,8,1,2,0,0,0,2,5,4,180.0,1,93.994,-36.4,0
44,11,2,2,0,0,0,2,5,4,207.0,1,93.994,-36.4,0
51,10,2,6,0,0,1,2,5,4,193.0,1,93.994,-36.4,0
41,10,2,4,0,1,1,2,5,4,177.0,2,93.994,-36.4,0
31,10,2,6,0,0,0,2,5,4,528.0,1,93.994,-36.4,0
40,2,2,4,0,1,0,2,5,4,183.0,1,93.994,-36.4,0
38,7,3,7,0,0,0,2,5,4,238.0,1,93.994,-36.4,0
48,2,2,2,0,0,1,2,5,4,61.0,1,93.994,-36.4,0
32,1,2,4,0,0,0,2,5,4,70.0,1,93.994,-36.4,0
46,2,3,3,0,1,0,2,5,4,541.0,3,93.994,-36.4,1
47,2,2,2,0,1,1,2,5,4,93.0,1,93.994,-36.4,0
51,8,2,5,0,1,0,2,5,4,151.0,1,93.994,-36.4,0
